1696828976612,GET,22.0,200
1696828976634,POST,13.0,200
1696828976626,POST,21.0,200
1696828976626,GET,19.0,200
1696828976645,POST,33.0,200
1696828976634,GET,14.0,200
1696828976648,POST,31.0,200
1696828976634,GET,13.0,200
1696828976634,GET,13.0,200
1696828976647,POST,32.0,200
1696828976647,POST,32.0,200
1696828976634,GET,13.0,200
1696828976647,POST,32.0,200
1696828976647,GET,32.0,200
1696828976679,POST,40.0,200
1696828976645,GET,33.0,200
1696828976678,POST,41.0,200
1696828976645,GET,34.0,200
1696828976679,POST,40.0,200
1696828976647,GET,32.0,200
1696828976679,POST,41.0,200
1696828976647,GET,31.0,200
1696828976678,POST,42.0,200
1696828976679,GET,40.0,200
1696828976719,POST,19.0,200
1696828976679,GET,40.0,200
1696828976719,POST,19.0,200
1696828976679,GET,40.0,200
1696828976719,POST,20.0,200
1696828976679,GET,40.0,200
1696828976719,POST,20.0,200
1696828976679,GET,41.0,200
1696828976720,POST,27.0,200
1696828976720,GET,18.0,200
1696828976738,POST,13.0,200
1696828976720,GET,19.0,200
1696828976739,POST,14.0,200
1696828976720,GET,18.0,200
1696828976738,POST,17.0,200
1696828976719,GET,20.0,200
1696828976739,POST,17.0,200
1696828976738,GET,13.0,200
1696828976751,POST,14.0,200
1696828976720,GET,28.0,200
1696828976748,POST,17.0,200
1696828976738,GET,14.0,200
1696828976752,POST,13.0,200
1696828976739,GET,13.0,200
1696828976740,GET,12.0,200
1696828976752,POST,13.0,200
1696828976752,POST,13.0,200
1696828976747,GET,17.0,200
1696828976764,POST,15.0,200
1696828976751,GET,13.0,200
1696828976764,POST,15.0,200
1696828976753,GET,12.0,200
1696828976765,POST,15.0,200
1696828976756,GET,14.0,200
1696828976756,GET,14.0,200
1696828976770,POST,16.0,200
1696828976770,POST,16.0,200
1696828976765,GET,14.0,200
1696828976779,POST,14.0,200
1696828976765,GET,15.0,200
1696828976765,GET,15.0,200
1696828976780,POST,14.0,200
1696828976780,POST,14.0,200
1696828976765,GET,15.0,200
1696828976780,POST,14.0,200
1696828976765,GET,15.0,200
1696828976780,POST,15.0,200
1696828976779,GET,12.0,200
1696828976791,POST,12.0,200
1696828976780,GET,13.0,200
1696828976793,POST,20.0,200
1696828976779,GET,14.0,200
1696828976793,POST,20.0,200
1696828976786,GET,15.0,200
1696828976786,GET,15.0,200
1696828976801,POST,15.0,200
1696828976801,POST,15.0,200
1696828976794,GET,19.0,200
1696828976794,GET,19.0,200
1696828976793,GET,20.0,200
1696828976813,POST,18.0,200
1696828976794,GET,19.0,200
1696828976813,POST,18.0,200
1696828976813,POST,18.0,200
1696828976813,POST,18.0,200
1696828976795,GET,19.0,200
1696828976814,POST,17.0,200
1696828976803,GET,13.0,200
1696828976816,POST,23.0,200
1696828976813,GET,19.0,200
1696828976813,GET,18.0,200
1696828976832,POST,16.0,200
1696828976831,POST,17.0,200
1696828976816,GET,23.0,200
1696828976839,POST,14.0,200
1696828976816,GET,23.0,200
1696828976839,POST,14.0,200
1696828976831,GET,17.0,200
1696828976831,GET,18.0,200
1696828976848,POST,14.0,200
1696828976831,GET,17.0,200
1696828976848,POST,14.0,200
1696828976849,POST,13.0,200
1696828976831,GET,18.0,200
1696828976849,POST,13.0,200
1696828976840,GET,12.0,200
1696828976832,GET,18.0,200
1696828976852,POST,27.0,200
1696828976850,POST,29.0,200
1696828976848,GET,14.0,200
1696828976862,POST,27.0,200
1696828976848,GET,14.0,200
1696828976862,POST,28.0,200
1696828976854,GET,25.0,200
1696828976879,POST,15.0,200
1696828976853,GET,26.0,200
1696828976879,POST,15.0,200
1696828976862,GET,27.0,200
1696828976889,POST,15.0,200
1696828976862,GET,28.0,200
1696828976890,POST,14.0,200
1696828976880,GET,12.0,200
1696828976892,POST,12.0,200
1696828976862,GET,27.0,200
1696828976889,POST,15.0,200
1696828976862,GET,27.0,200
1696828976889,POST,16.0,200
1696828976880,GET,14.0,200
1696828976894,POST,14.0,200
1696828976889,GET,15.0,200
1696828976904,POST,15.0,200
1696828976890,GET,15.0,200
1696828976905,POST,14.0,200
1696828976894,GET,14.0,200
1696828976894,GET,14.0,200
1696828976908,POST,17.0,200
1696828976908,POST,17.0,200
1696828976904,GET,16.0,200
1696828976904,GET,15.0,200
1696828976920,POST,12.0,200
1696828976919,POST,13.0,200
1696828976904,GET,15.0,200
1696828976919,POST,14.0,200
1696828976904,GET,15.0,200
1696828976919,POST,14.0,200
1696828976905,GET,15.0,200
1696828976920,POST,21.0,200
1696828976919,GET,14.0,200
1696828976933,POST,21.0,200
1696828976919,GET,14.0,200
1696828976933,POST,21.0,200
1696828976908,GET,17.0,200
1696828976925,POST,30.0,200
1696828976933,GET,21.0,200
1696828976933,GET,21.0,200
1696828976954,POST,14.0,200
1696828976954,POST,14.0,200
1696828976941,GET,14.0,200
1696828976955,POST,13.0,200
1696828976933,GET,21.0,200
1696828976954,POST,14.0,200
1696828976925,GET,30.0,200
1696828976955,POST,14.0,200
1696828976925,GET,30.0,200
1696828976933,GET,22.0,200
1696828976955,POST,19.0,200
1696828976955,POST,19.0,200
1696828976954,GET,14.0,200
1696828976954,GET,14.0,200
1696828976968,POST,16.0,200
1696828976968,POST,16.0,200
1696828976955,GET,13.0,200
1696828976968,POST,19.0,200
1696828976968,GET,16.0,200
1696828976984,POST,12.0,200
1696828976968,GET,16.0,200
1696828976984,POST,13.0,200
1696828976968,GET,16.0,200
1696828976984,POST,13.0,200
1696828976974,GET,13.0,200
1696828976969,GET,17.0,200
1696828976987,POST,23.0,200
1696828976986,POST,24.0,200
1696828976968,GET,18.0,200
1696828976986,POST,24.0,200
1696828976974,GET,13.0,200
1696828976987,POST,24.0,200
1696828976984,GET,12.0,200
1696828976996,POST,17.0,200
1696828976984,GET,13.0,200
1696828976997,POST,16.0,200
1696828976997,GET,16.0,200
1696828976987,GET,24.0,200
1696828977013,POST,15.0,200
1696828977011,POST,17.0,200
1696828976997,GET,16.0,200
1696828977013,POST,15.0,200
1696828976997,GET,16.0,200
1696828977013,POST,15.0,200
1696828977010,GET,18.0,200
1696828977011,GET,17.0,200
1696828977013,GET,15.0,200
1696828977011,GET,17.0,200
1696828977028,POST,27.0,200
1696828977028,POST,27.0,200
1696828977028,POST,27.0,200
1696828977028,POST,28.0,200
1696828977013,GET,15.0,200
1696828977028,POST,28.0,200
1696828977010,GET,18.0,200
1696828977028,POST,28.0,200
1696828977028,GET,19.0,200
1696828977047,POST,16.0,200
1696828977028,GET,28.0,200
1696828977028,GET,28.0,200
1696828977056,POST,16.0,200
1696828977056,POST,16.0,200
1696828977028,GET,27.0,200
1696828977055,POST,17.0,200
1696828977056,GET,17.0,200
1696828977056,GET,16.0,200
1696828977073,POST,13.0,200
1696828977056,GET,16.0,200
1696828977072,POST,14.0,200
1696828977056,GET,16.0,200
1696828977072,POST,14.0,200
1696828977072,POST,14.0,200
1696828977056,GET,16.0,200
1696828977072,POST,15.0,200
1696828977056,GET,16.0,200
1696828977072,POST,15.0,200
1696828977064,GET,14.0,200
1696828977078,POST,14.0,200
1696828977072,GET,14.0,200
1696828977086,POST,12.0,200
1696828977072,GET,14.0,200
1696828977086,POST,13.0,200
1696828977072,GET,15.0,200
1696828977087,POST,18.0,200
1696828977086,GET,12.0,200
1696828977086,GET,12.0,200
1696828977098,POST,13.0,200
1696828977098,POST,13.0,200
1696828977086,GET,13.0,200
1696828977099,POST,12.0,200
1696828977087,GET,12.0,200
1696828977099,POST,12.0,200
1696828977086,GET,13.0,200
1696828977099,POST,13.0,200
1696828977087,GET,18.0,200
1696828977105,POST,13.0,200
1696828977092,GET,14.0,200
1696828977106,POST,19.0,200
1696828977098,GET,13.0,200
1696828977111,POST,14.0,200
1696828977099,GET,12.0,200
1696828977111,POST,14.0,200
1696828977111,GET,14.0,200
1696828977125,POST,14.0,200
1696828977111,GET,14.0,200
1696828977125,POST,14.0,200
1696828977112,GET,13.0,200
1696828977105,GET,12.0,200
1696828977125,POST,14.0,200
1696828977117,POST,22.0,200
1696828977111,GET,14.0,200
1696828977125,POST,14.0,200
1696828977111,GET,14.0,200
1696828977125,POST,21.0,200
1696828977125,GET,14.0,200
1696828977125,GET,14.0,200
1696828977139,POST,17.0,200
1696828977139,POST,17.0,200
1696828977118,GET,22.0,200
1696828977140,POST,16.0,200
1696828977125,GET,21.0,200
1696828977146,POST,12.0,200
1696828977139,GET,17.0,200
1696828977156,POST,14.0,200
1696828977140,GET,17.0,200
1696828977157,POST,15.0,200
1696828977140,GET,18.0,200
1696828977158,POST,14.0,200
1696828977140,GET,18.0,200
1696828977158,POST,15.0,200
1696828977140,GET,18.0,200
1696828977158,POST,15.0,200
1696828977146,GET,14.0,200
1696828977160,POST,15.0,200
1696828977157,GET,13.0,200
1696828977170,POST,13.0,200
1696828977157,GET,15.0,200
1696828977172,POST,35.0,200
1696828977159,GET,13.0,200
1696828977172,POST,35.0,200
1696828977157,GET,15.0,200
1696828977172,POST,35.0,200
1696828977172,GET,35.0,200
1696828977207,POST,15.0,200
1696828977172,GET,35.0,200
1696828977207,POST,15.0,200
1696828977173,GET,34.0,200
1696828977207,POST,15.0,200
1696828977173,GET,34.0,200
1696828977207,POST,15.0,200
1696828977175,GET,32.0,200
1696828977207,POST,15.0,200
1696828977170,GET,37.0,200
1696828977207,POST,16.0,200
1696828977183,GET,34.0,200
1696828977217,POST,16.0,200
1696828977207,GET,15.0,200
1696828977222,POST,28.0,200
1696828977207,GET,15.0,200
1696828977222,POST,28.0,200
1696828977207,GET,15.0,200
1696828977222,POST,28.0,200
1696828977223,GET,27.0,200
1696828977250,POST,16.0,200
1696828977222,GET,28.0,200
1696828977222,GET,28.0,200
1696828977222,GET,28.0,200
1696828977250,POST,19.0,200
1696828977250,POST,19.0,200
1696828977250,POST,19.0,200
1696828977233,GET,17.0,200
1696828977250,POST,19.0,200
1696828977222,GET,28.0,200
1696828977250,POST,19.0,200
1696828977222,GET,28.0,200
1696828977250,POST,20.0,200
1696828977250,GET,16.0,200
1696828977266,POST,13.0,200
1696828977250,GET,20.0,200
1696828977270,POST,14.0,200
1696828977250,GET,19.0,200
1696828977269,POST,15.0,200
1696828977266,GET,13.0,200
1696828977279,POST,15.0,200
1696828977270,GET,14.0,200
1696828977284,POST,13.0,200
1696828977269,GET,15.0,200
1696828977284,POST,14.0,200
1696828977269,GET,15.0,200
1696828977284,POST,14.0,200
1696828977269,GET,15.0,200
1696828977284,POST,14.0,200
1696828977270,GET,14.0,200
1696828977284,POST,14.0,200
1696828977269,GET,15.0,200
1696828977284,POST,15.0,200
1696828977279,GET,15.0,200
1696828977294,POST,13.0,200
1696828977285,GET,14.0,200
1696828977299,POST,15.0,200
1696828977284,GET,14.0,200
1696828977298,POST,16.0,200
1696828977294,GET,13.0,200
1696828977307,POST,23.0,200
1696828977298,GET,16.0,200
1696828977314,POST,29.0,200
1696828977298,GET,12.0,200
1696828977298,GET,12.0,200
1696828977310,POST,33.0,200
1696828977310,POST,33.0,200
1696828977298,GET,12.0,200
1696828977310,POST,33.0,200
1696828977298,GET,16.0,200
1696828977314,POST,29.0,200
1696828977299,GET,15.0,200
1696828977314,POST,29.0,200
1696828977307,GET,23.0,200
1696828977330,POST,21.0,200
1696828977330,GET,20.0,200
1696828977350,POST,15.0,200
1696828977314,GET,29.0,200
1696828977343,POST,23.0,200
1696828977314,GET,29.0,200
1696828977343,POST,23.0,200
1696828977343,GET,22.0,200
1696828977365,POST,13.0,200
1696828977343,GET,22.0,200
1696828977343,GET,22.0,200
1696828977365,POST,13.0,200
1696828977365,POST,13.0,200
1696828977351,GET,14.0,200
1696828977365,POST,13.0,200
1696828977343,GET,23.0,200
1696828977366,POST,16.0,200
1696828977343,GET,23.0,200
1696828977366,POST,16.0,200
1696828977343,GET,24.0,200
1696828977367,POST,16.0,200
1696828977365,GET,13.0,200
1696828977366,GET,13.0,200
1696828977378,POST,16.0,200
1696828977379,POST,15.0,200
1696828977366,GET,13.0,200
1696828977379,POST,15.0,200
1696828977378,GET,15.0,200
1696828977393,POST,14.0,200
1696828977378,GET,15.0,200
1696828977393,POST,14.0,200
1696828977378,GET,15.0,200
1696828977393,POST,14.0,200
1696828977378,GET,16.0,200
1696828977394,POST,15.0,200
1696828977382,GET,16.0,200
1696828977398,POST,14.0,200
1696828977382,GET,16.0,200
1696828977398,POST,14.0,200
1696828977383,GET,15.0,200
1696828977398,POST,14.0,200
1696828977394,GET,15.0,200
1696828977409,POST,14.0,200
1696828977394,GET,14.0,200
1696828977408,POST,16.0,200
1696828977394,GET,18.0,200
1696828977412,POST,13.0,200
1696828977407,GET,12.0,200
1696828977419,POST,13.0,200
1696828977407,GET,12.0,200
1696828977419,POST,13.0,200
1696828977407,GET,12.0,200
1696828977419,POST,13.0,200
1696828977409,GET,14.0,200
1696828977423,POST,13.0,200
1696828977412,GET,12.0,200
1696828977424,POST,13.0,200
1696828977412,GET,14.0,200
1696828977426,POST,19.0,200
1696828977412,GET,14.0,200
1696828977426,POST,19.0,200
1696828977423,GET,13.0,200
1696828977436,POST,27.0,200
1696828977424,GET,13.0,200
1696828977437,POST,27.0,200
1696828977425,GET,20.0,200
1696828977445,POST,20.0,200
1696828977432,GET,21.0,200
1696828977453,POST,12.0,200
1696828977432,GET,22.0,200
1696828977454,POST,12.0,200
1696828977436,GET,18.0,200
1696828977454,POST,12.0,200
1696828977432,GET,22.0,200
1696828977454,POST,12.0,200
1696828977445,GET,20.0,200
1696828977465,POST,27.0,200
1696828977445,GET,20.0,200
1696828977465,POST,27.0,200
1696828977437,GET,27.0,200
1696828977464,POST,28.0,200
1696828977464,GET,28.0,200
1696828977492,POST,14.0,200
1696828977466,GET,26.0,200
1696828977492,POST,14.0,200
1696828977466,GET,26.0,200
1696828977492,POST,14.0,200
1696828977464,GET,28.0,200
1696828977492,POST,15.0,200
1696828977465,GET,27.0,200
1696828977492,POST,16.0,200
1696828977466,GET,26.0,200
1696828977492,POST,16.0,200
1696828977466,GET,26.0,200
1696828977492,POST,17.0,200
1696828977492,GET,14.0,200
1696828977506,POST,14.0,200
1696828977492,GET,16.0,200
1696828977508,POST,13.0,200
1696828977492,GET,15.0,200
1696828977507,POST,14.0,200
1696828977506,GET,14.0,200
1696828977520,POST,13.0,200
1696828977506,GET,14.0,200
1696828977520,POST,14.0,200
1696828977506,GET,14.0,200
1696828977520,POST,14.0,200
1696828977508,GET,13.0,200
1696828977521,POST,13.0,200
1696828977508,GET,14.0,200
